what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275268097925
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275268101226
executed,command,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1275268101250
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275268107413
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275268110059
executed,command,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1275268110067
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1275268111286
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1275268112156
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1275268113519
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1275268133422
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275268136008
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275268139491
executed,command,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1275268139498
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1275268141942
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1275268142748
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1275268144600
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275268162768
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275268221290
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.ClassFileEditor",1275268222588
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.ClassFileEditor",1275268223192
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275268313305
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275268375409
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275268375939
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275268398013
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275268413348
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275268414705
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275268415704
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275268417997
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275268601500
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275268612675
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275268614545
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275268645241
started,bundle,org.eclipse.wst.server.core,1.1.102.v20100123,"org.eclipse.wst.server.core",1275268669098
started,bundle,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui",1275268669114
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.ClassFileEditor",1275268670846
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.ClassFileEditor",1275268677600
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.ClassFileEditor",1275268719923
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275268744291
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275268841744
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1275269178814
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.ClassFileEditor",1275269185680
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.ClassFileEditor",1275269187022
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1275269198036
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.ClassFileEditor",1275269219720
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1275269221249
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.ClassFileEditor",1275269221405
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275269249625
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275270207169
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275270208278
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275270238267
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.textStart",1275270245828
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275270331097
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275271244957
started,bundle,org.eclipse.mylyn.java.tasks,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.java.tasks",1275271320676
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1275271320699
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275271320863
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275271348513
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275271502849
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275271734815
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275271737841
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275271760180
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275271808680
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275271809801
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275271810768
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275271816706
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275271817362
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275272119661
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineEnd",1275272129107
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275272182098
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275272190437
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275272191280
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275272397942
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275272477809
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275272479268
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275272486201
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275272533862
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275272534473
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275273161205
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275273161805
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275274824344
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275274824924
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275276735278
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275276736477
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275276737485
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275276737686
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1282272950260
started,bundle,org.eclipse.osgi,3.5.2.R35x_v20100126,"org.eclipse.osgi",1282272950260
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.101.R35x_v20090807-1100,"org.eclipse.equinox.simpleconfigurator",1282272950261
started,bundle,com.ibm.icu,4.0.1.v20090822,"com.ibm.icu",1282272950262
started,bundle,org.eclipse.core.contenttype,3.4.1.R35x_v20090826-0451,"org.eclipse.core.contenttype",1282272950262
started,bundle,org.eclipse.core.databinding.observable,1.2.0.M20090902-0800,"org.eclipse.core.databinding.observable",1282272950263
started,bundle,org.eclipse.core.expressions,3.4.101.R35x_v20100209,"org.eclipse.core.expressions",1282272950264
started,bundle,org.eclipse.core.filebuffers,3.5.0.v20090526-2000,"org.eclipse.core.filebuffers",1282272950264
started,bundle,org.eclipse.core.filesystem,1.2.1.R35x_v20091203-1235,"org.eclipse.core.filesystem",1282272950265
started,bundle,org.eclipse.core.jobs,3.4.100.v20090429-1800,"org.eclipse.core.jobs",1282272950265
started,bundle,org.eclipse.core.net,1.2.1.r35x_20090812-1200,"org.eclipse.core.net",1282272950266
started,bundle,org.eclipse.core.resources,3.5.2.R35x_v20091203-1235,"org.eclipse.core.resources",1282272950267
started,bundle,org.eclipse.core.runtime,3.5.0.v20090525,"org.eclipse.core.runtime",1282272950268
started,bundle,org.eclipse.core.runtime.compatibility,3.2.0.v20090413,"org.eclipse.core.runtime.compatibility",1282272950268
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.100.v20090413,"org.eclipse.core.runtime.compatibility.auth",1282272950269
started,bundle,org.eclipse.debug.core,3.5.1.v20091103_r352,"org.eclipse.debug.core",1282272950270
started,bundle,org.eclipse.ecf.filetransfer,3.0.0.v20090831-1906,"org.eclipse.ecf.filetransfer",1282272950270
started,bundle,org.eclipse.epp.usagedata.gathering,1.1.1.R201001291118,"org.eclipse.epp.usagedata.gathering",1282272950271
started,bundle,org.eclipse.epp.usagedata.recording,1.1.1.R201001291118,"org.eclipse.epp.usagedata.recording",1282272950272
started,bundle,org.eclipse.equinox.app,1.2.1.R35x_v20091203,"org.eclipse.equinox.app",1282272950272
started,bundle,org.eclipse.equinox.common,3.5.1.R35x_v20090807-1100,"org.eclipse.equinox.common",1282272950273
started,bundle,org.eclipse.equinox.ds,1.1.1.R35x_v20090806,"org.eclipse.equinox.ds",1282272950273
started,bundle,org.eclipse.equinox.frameworkadmin,1.0.100.v20090520-1905,"org.eclipse.equinox.frameworkadmin",1282272950274
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.101.R35x_v20091214,"org.eclipse.equinox.frameworkadmin.equinox",1282272950275
started,bundle,org.eclipse.equinox.p2.core,1.0.101.R35x_v20090819,"org.eclipse.equinox.p2.core",1282272950276
started,bundle,org.eclipse.equinox.p2.director,1.0.101.R35x_v20100112,"org.eclipse.equinox.p2.director",1282272950277
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.100.v20090525,"org.eclipse.equinox.p2.directorywatcher",1282272950278
started,bundle,org.eclipse.equinox.p2.engine,1.0.102.R35x_v20091117,"org.eclipse.equinox.p2.engine",1282272950278
started,bundle,org.eclipse.equinox.p2.exemplarysetup,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.exemplarysetup",1282272950279
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.garbagecollector",1282272950280
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.0.101.R35x_v20090812,"org.eclipse.equinox.p2.metadata.repository",1282272950281
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.reconciler.dropins",1282272950297
started,bundle,org.eclipse.equinox.p2.repository,1.0.1.R35x_v20100105,"org.eclipse.equinox.p2.repository",1282272950298
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.scheduler",1282272950312
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.0.v20090520-1905,"org.eclipse.equinox.p2.updatechecker",1282272950313
started,bundle,org.eclipse.equinox.preferences,3.2.301.R35x_v20091117,"org.eclipse.equinox.preferences",1282272950313
started,bundle,org.eclipse.equinox.registry,3.4.100.v20090520-1800,"org.eclipse.equinox.registry",1282272950314
started,bundle,org.eclipse.equinox.security,1.0.100.v20090520-1800,"org.eclipse.equinox.security",1282272950362
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,1.0.101.R35x_v20100209,"org.eclipse.equinox.simpleconfigurator.manipulator",1282272950363
started,bundle,org.eclipse.equinox.util,1.0.100.v20090520-1800,"org.eclipse.equinox.util",1282272950364
started,bundle,org.eclipse.help,3.4.1.v20090805_35x,"org.eclipse.help",1282272950403
started,bundle,org.eclipse.jdt.core,3.5.2.v_981_R35x,"org.eclipse.jdt.core",1282272950433
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20090603,"org.eclipse.jdt.core.manipulation",1282272950434
started,bundle,org.eclipse.jdt.launching,3.5.1.v20100108_r352,"org.eclipse.jdt.launching",1282272950435
started,bundle,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui",1282272950435
started,bundle,org.eclipse.jface,3.5.2.M20100120-0800,"org.eclipse.jface",1282272950436
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1282272950436
started,bundle,org.eclipse.team.core,3.5.1.r35x_20100113-0800,"org.eclipse.team.core",1282272950437
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1282272950441
started,bundle,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui",1282272950442
started,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1282272950442
started,bundle,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.ide",1282272950472
started,bundle,org.eclipse.ui.net,1.2.1.r35x_20090812-1200,"org.eclipse.ui.net",1282272950473
started,bundle,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views",1282272950473
started,bundle,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"org.eclipse.ui.workbench",1282272950474
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.workbench.texteditor",1282272950492
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1282272950493
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.1.v200911141735,"org.eclipse.wst.common.project.facet.core",1282272950493
started,bundle,org.eclipse.wst.web,1.1.301.v200911302230,"org.eclipse.wst.web",1282272950494
os,sysinfo,,,"win32",1282272950497
arch,sysinfo,,,"x86",1282272950497
ws,sysinfo,,,"win32",1282272950497
locale,sysinfo,,,"pt_BR",1282272950497
processors,sysinfo,,,"2",1282272950497
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1282272950497
java.runtime.version,sysinfo,,,"1.6.0_19-b04",1282272950497
java.specification.name,sysinfo,,,"Java Platform API Specification",1282272950497
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1282272950497
java.specification.version,sysinfo,,,"1.6",1282272950497
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1282272950497
java.version,sysinfo,,,"1.6.0_19",1282272950497
java.vm.info,sysinfo,,,"mixed mode",1282272950497
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1282272950497
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1282272950497
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1282272950497
java.vm.specification.version,sysinfo,,,"1.0",1282272950497
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1282272950497
java.vm.version,sysinfo,,,"16.2-b04",1282272950497
started,bundle,org.eclipse.emf.ecore,2.5.0.v200906151043,"org.eclipse.emf.ecore",1282272950746
started,bundle,org.eclipse.jem.util,2.0.201.v201001252130,"org.eclipse.jem.util",1282272950747
started,bundle,org.eclipse.wst.common.frameworks,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks",1282272950753
started,bundle,org.eclipse.jst.jsf.common,1.1.9.v201001271707,"org.eclipse.jst.jsf.common",1282272950819
started,bundle,org.eclipse.jst.jsf.core,1.2.5.v201001271707,"org.eclipse.jst.jsf.core",1282272950855
started,bundle,org.eclipse.mylyn.commons.net,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.commons.net",1282272950951
started,bundle,org.eclipse.mylyn.commons.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.commons.ui",1282272951069
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1282272951445
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1282272951476
started,bundle,org.eclipse.ui.forms,3.4.1.v20090714_35x,"org.eclipse.ui.forms",1282272951516
started,bundle,org.eclipse.epp.usagedata.ui,1.1.1.R201001291118,"org.eclipse.epp.usagedata.ui",1282272951539
started,bundle,org.eclipse.mylyn.context.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.core",1282272951699
started,bundle,org.eclipse.mylyn.context.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.ui",1282272951758
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.tasks.ui",1282272952007
started,bundle,org.eclipse.mylyn.team.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.team.ui",1282272952041
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1282272952053
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1282272952149
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1282272952151
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282272952781
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.monitor.ui",1282272953576
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1282272953800
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1282272953801
started,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1282272953845
started,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1282272954095
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282272986504
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.ClassFileEditor",1282272987947
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.ClassFileEditor",1282272987982
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.ClassFileEditor",1282272987982
started,bundle,org.eclipse.ui.views.log,1.0.100.v20090731,"org.eclipse.ui.views.log",1282272991284
started,bundle,org.eclipse.pde.ui,3.5.1.v201001121200,"org.eclipse.pde.ui",1282272991301
opened,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1282272991671
opened,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ProblemView",1282272992169
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1282272992376
started,bundle,org.eclipse.search,3.5.1.r351_v20090708-0800,"org.eclipse.search",1282272992730
opened,view,org.eclipse.mylyn.tasks.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1282272993174
opened,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1282272993347
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1282272993537
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.ClassFileEditor",1282272993539
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282272993750
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282273066272
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282273067868
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282273069271
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282273069375
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.406.v200903031852,"org.eclipse.jst.ws.axis.creation.ui",1282273070060
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1282621940742
started,bundle,org.eclipse.osgi,3.5.2.R35x_v20100126,"org.eclipse.osgi",1282621940742
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.101.R35x_v20090807-1100,"org.eclipse.equinox.simpleconfigurator",1282621940742
started,bundle,com.ibm.icu,4.0.1.v20090822,"com.ibm.icu",1282621940742
started,bundle,org.eclipse.core.contenttype,3.4.1.R35x_v20090826-0451,"org.eclipse.core.contenttype",1282621940742
started,bundle,org.eclipse.core.databinding.observable,1.2.0.M20090902-0800,"org.eclipse.core.databinding.observable",1282621940742
started,bundle,org.eclipse.core.expressions,3.4.101.R35x_v20100209,"org.eclipse.core.expressions",1282621940742
started,bundle,org.eclipse.core.filebuffers,3.5.0.v20090526-2000,"org.eclipse.core.filebuffers",1282621940742
started,bundle,org.eclipse.core.filesystem,1.2.1.R35x_v20091203-1235,"org.eclipse.core.filesystem",1282621940742
started,bundle,org.eclipse.core.jobs,3.4.100.v20090429-1800,"org.eclipse.core.jobs",1282621940742
started,bundle,org.eclipse.core.net,1.2.1.r35x_20090812-1200,"org.eclipse.core.net",1282621940742
started,bundle,org.eclipse.core.resources,3.5.2.R35x_v20091203-1235,"org.eclipse.core.resources",1282621940742
started,bundle,org.eclipse.core.runtime,3.5.0.v20090525,"org.eclipse.core.runtime",1282621940742
started,bundle,org.eclipse.core.runtime.compatibility,3.2.0.v20090413,"org.eclipse.core.runtime.compatibility",1282621940742
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.100.v20090413,"org.eclipse.core.runtime.compatibility.auth",1282621940742
started,bundle,org.eclipse.debug.core,3.5.1.v20091103_r352,"org.eclipse.debug.core",1282621940742
started,bundle,org.eclipse.epp.usagedata.gathering,1.1.1.R201001291118,"org.eclipse.epp.usagedata.gathering",1282621940742
started,bundle,org.eclipse.epp.usagedata.recording,1.1.1.R201001291118,"org.eclipse.epp.usagedata.recording",1282621940742
started,bundle,org.eclipse.equinox.app,1.2.1.R35x_v20091203,"org.eclipse.equinox.app",1282621940742
started,bundle,org.eclipse.equinox.common,3.5.1.R35x_v20090807-1100,"org.eclipse.equinox.common",1282621940742
started,bundle,org.eclipse.equinox.ds,1.1.1.R35x_v20090806,"org.eclipse.equinox.ds",1282621940742
started,bundle,org.eclipse.equinox.p2.core,1.0.101.R35x_v20090819,"org.eclipse.equinox.p2.core",1282621940742
started,bundle,org.eclipse.equinox.p2.director,1.0.101.R35x_v20100112,"org.eclipse.equinox.p2.director",1282621940758
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.100.v20090525,"org.eclipse.equinox.p2.directorywatcher",1282621940758
started,bundle,org.eclipse.equinox.p2.engine,1.0.102.R35x_v20091117,"org.eclipse.equinox.p2.engine",1282621940852
